id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7477219,01-01-2010 12:18,1567,2916,$3.21,Swipe Transaction,12014,Plymouth,NY,13832,5814,
7477226,01-01-2010 12:19,1967,5088,$10.39,Swipe Transaction,75936,Lake Forest,CA,92630,5814,
7477233,01-01-2010 12:20,1910,5505,$-64.00,Swipe Transaction,61195,Bradenton,FL,34203,5541,
7477241,01-01-2010 12:22,1028,2878,$26.39,Swipe Transaction,75781,Chicago,IL,60625,5411,
7477248,01-01-2010 12:24,1973,2879,$5.07,Swipe Transaction,20519,Grovetown,GA,30813,5942,
7477256,01-01-2010 12:26,156,4604,$12.49,Swipe Transaction,40873,Kamas,UT,84036,5812,
7477263,01-01-2010 12:27,866,2110,$12.31,Swipe Transaction,10126,Pittsburgh,PA,15203,5812,
7477269,01-01-2010 12:29,547,5526,$6.03,Swipe Transaction,64928,Delavan,WI,53115,5812,
7477278,01-01-2010 12:30,1744,4209,$35.35,Swipe Transaction,59935,Columbia,TN,38401,5499,
7477286,01-01-2010 12:31,933,4997,$3.34,Swipe Transaction,64594,Skiatook,OK,74070,5812,
7477293,01-01-2010 12:32,1727,5982,$-54.00,Swipe Transaction,61195,Columbia,SC,29229,5541,
7477300,01-01-2010 12:34,811,2079,$66.00,Swipe Transaction,43293,Saint Louis,MO,63125,5499,
7477307,01-01-2010 12:35,1315,5070,$2.29,Swipe Transaction,14528,Louisville,IL,62858,5499,
7477314,01-01-2010 12:36,1439,235,$1.10,Swipe Transaction,14528,New Market,TN,37820,5499,
7477322,01-01-2010 12:38,592,4133,$6.07,Swipe Transaction,83229,Asheville,NC,28801,5411,
7477330,01-01-2010 12:40,1116,5559,$7.20,Swipe Transaction,10792,Tylersport,PA,18971,5411,
7477337,01-01-2010 12:42,989,4613,$22.08,Swipe Transaction,41983,Chantilly,VA,20152,5411,
7477344,01-01-2010 12:43,1453,1117,$1.92,Swipe Transaction,33041,Parrish,AL,35580,5411,
7477353,01-01-2010 12:44,1844,4114,$10.69,Swipe Transaction,59397,Corpus Christi,TX,78411,5812,
7477360,01-01-2010 12:47,714,2616,$6.32,Swipe Transaction,41260,West Linn,OR,97068,5541,
7477367,01-01-2010 12:49,550,163,$11.11,Swipe Transaction,25717,Comstock Park,MI,49321,5812,
7477373,01-01-2010 12:49,1940,3230,$22.78,Swipe Transaction,4439,Jackson Heights,NY,11372,5651,
7477380,01-01-2010 12:51,1173,4696,$7.68,Swipe Transaction,22204,Casper,WY,82604,5541,
7477387,01-01-2010 12:52,1267,44,$365.68,Swipe Transaction,32858,Redmond,WA,98052,5311,
7477393,01-01-2010 12:54,726,3431,$3.01,Swipe Transaction,75781,Harbor City,CA,90710,5411,
7477400,01-01-2010 12:55,275,63,$11.72,Swipe Transaction,75781,Yreka,CA,96097,5411,
7477406,01-01-2010 12:55,1735,3700,$53.96,Swipe Transaction,13646,Vero Beach,FL,32967,7538,
7477415,01-01-2010 12:58,156,5438,$13.91,Swipe Transaction,98801,Kamas,UT,84036,5411,
7477421,01-01-2010 12:58,1384,2535,$17.67,Swipe Transaction,14926,Dallas,TX,75203,5411,
7477428,01-01-2010 12:59,828,4235,$12.63,Swipe Transaction,44578,San Antonio,TX,78218,5812,
7477438,01-01-2010 13:00,1921,1181,$92.00,Swipe Transaction,59935,Dallas,TX,75216,5499,
7477446,01-01-2010 13:02,823,2868,$-64.00,Swipe Transaction,49789,Suffolk,VA,23434,5541,
7477453,01-01-2010 13:03,1651,3450,$100.00,Swipe Transaction,27092,San Antonio,TX,78259,4829,
7477461,01-01-2010 13:05,1941,1109,$73.00,Swipe Transaction,26810,Campbell,TX,75422,5541,
7477469,01-01-2010 13:07,1452,3801,$15.24,Swipe Transaction,50867,Houston,TX,77056,5541,
7477475,01-01-2010 13:08,1261,4121,$11.76,Swipe Transaction,69972,Portland,OR,97212,5814,
7477482,01-01-2010 13:09,1648,5388,$9.89,Swipe Transaction,77704,Mendham,NJ,7945,5812,
7477488,01-01-2010 13:11,416,2883,$95.00,Swipe Transaction,59935,Nashville,TN,37211,5499,
7477496,01-01-2010 13:12,1208,2449,$11.10,Swipe Transaction,21369,Lewistown,PA,17044,5411,
7477502,01-01-2010 13:13,1692,3646,$9.06,Swipe Transaction,25887,Irvington,NY,10533,5814,
7477509,01-01-2010 13:14,1294,2591,$120.29,Swipe Transaction,94625,Newark,NJ,7106,5661,
7477518,01-01-2010 13:16,1452,3801,$87.00,Swipe Transaction,50867,Houston,TX,77056,5541,
7477526,01-01-2010 13:18,252,4577,$7.21,Swipe Transaction,8192,Butler,OH,44822,5812,
7477534,01-01-2010 13:19,1266,2478,$11.32,Swipe Transaction,75804,Guadalajara,Mexico,,5411,
7477540,01-01-2010 13:20,977,1150,$16.18,Swipe Transaction,75344,Nevada,TX,75173,5813,
7477546,01-01-2010 13:21,1921,1181,$-92.00,Swipe Transaction,59935,Dallas,TX,75216,5499,
7477554,01-01-2010 13:23,1076,3858,$22.34,Swipe Transaction,34626,Fayetteville,NC,28306,5813,
7477560,01-01-2010 13:25,447,5405,$13.01,Swipe Transaction,75936,Muskegon,MI,49441,5814,
7477567,01-01-2010 13:26,155,5793,$1.48,Swipe Transaction,20519,Picayune,MS,39466,5942,
7477573,01-01-2010 13:27,1432,4958,$11.07,Swipe Transaction,69972,Landing,NJ,7850,5814,
7477579,01-01-2010 13:28,1039,5791,$80.00,Swipe Transaction,27092,Lompoc,CA,93436,4829,
7477586,01-01-2010 13:30,115,38,$757.19,Swipe Transaction,49637,Oregon,WI,53575,3509,
7477592,01-01-2010 13:31,114,3398,$63.26,Swipe Transaction,40404,North Hollywood,CA,91606,4900,
7477600,01-01-2010 13:32,1531,2573,$0.98,Swipe Transaction,14528,Trion,GA,30753,5499,
7477606,01-01-2010 13:34,676,3910,$80.00,Swipe Transaction,27092,Irving,TX,75060,4829,
7477612,01-01-2010 13:35,1561,3386,$35.97,Swipe Transaction,2703,Fort Mill,SC,29715,5814,
7477619,01-01-2010 13:37,837,160,$61.92,Swipe Transaction,22204,Quincy,MA,2169,5541,
7477626,01-01-2010 13:38,335,5131,$100.00,Swipe Transaction,27092,Palm Beach Gardens,FL,33410,4829,
7477632,01-01-2010 13:40,779,119,$71.28,Swipe Transaction,20561,Pottsboro,TX,75076,5912,Insufficient Balance
7477638,01-01-2010 13:42,773,2570,$66.10,Swipe Transaction,28111,Rainsville,AL,35986,7538,
7477645,01-01-2010 13:44,461,5482,$13.17,Swipe Transaction,61195,Canton,MI,48188,5541,
7477652,01-01-2010 13:46,711,4689,$80.00,Swipe Transaction,27092,Belleville,IL,62221,4829,
7477661,01-01-2010 13:48,1908,2461,$23.47,Swipe Transaction,31046,Knoxville,TN,37931,5411,
7477667,01-01-2010 13:49,1989,3800,$0.50,Swipe Transaction,61195,Upper Marlboro,MD,20774,5541,
7477676,01-01-2010 13:52,115,38,$-371.00,Swipe Transaction,49637,Oregon,WI,53575,3509,
7477682,01-01-2010 13:54,461,5482,$83.00,Swipe Transaction,61195,Canton,MI,48188,5541,
7477689,01-01-2010 13:55,1300,156,$8.85,Swipe Transaction,75781,White Hall,AR,71602,5411,
7477695,01-01-2010 13:58,16,4964,$-54.00,Swipe Transaction,59935,Maywood,IL,60153,5499,
7477703,01-01-2010 13:59,1432,4958,$13.93,Swipe Transaction,69972,Landing,NJ,7850,5814,
7477711,01-01-2010 14:02,1797,1127,$36.87,Online Transaction,15143,ONLINE,,,4784,
7477720,01-01-2010 14:05,585,5881,$175.64,Swipe Transaction,15426,Dripping Springs,TX,78620,3390,
7477726,01-01-2010 14:06,828,4235,$16.16,Online Transaction,18563,ONLINE,,,4121,
7477733,01-01-2010 14:07,932,2626,$2.32,Swipe Transaction,14528,Cullen,LA,71021,5499,
7477741,01-01-2010 14:08,1470,3392,$16.61,Online Transaction,47399,ONLINE,,,5815,
7477749,01-01-2010 14:10,32,1087,$635.56,Swipe Transaction,7257,Hunker,PA,15639,3260,
7477758,01-01-2010 14:12,724,2876,$85.00,Swipe Transaction,59935,Cushing,OK,74023,5499,
7477765,01-01-2010 14:14,1195,3219,$54.93,Swipe Transaction,32175,Crothersville,IN,47229,7538,
7477773,01-01-2010 14:16,882,1079,$10.99,Online Transaction,39021,ONLINE,,,4784,
7477781,01-01-2010 14:17,1128,4548,$18.71,Swipe Transaction,36392,Lyndonville,VT,5851,5912,
7477787,01-01-2010 14:19,983,1023,$81.16,Swipe Transaction,91128,Phoenix,NY,13135,5411,
7477794,01-01-2010 14:21,1357,3649,$61.00,Swipe Transaction,59935,Tacoma,WA,98404,5499,
7477803,01-01-2010 14:23,996,3208,$54.92,Swipe Transaction,31883,Atlantic City,NJ,8401,7995,
7477809,01-01-2010 14:24,110,4103,$115.62,Swipe Transaction,64182,Austin,TX,78728,5310,Insufficient Balance
7477815,01-01-2010 14:25,1294,2591,$8.22,Swipe Transaction,61195,Union,NJ,7083,5541,
7477821,01-01-2010 14:28,528,3834,$52.00,Swipe Transaction,43293,Le Mars,IA,51031,5499,
7477828,01-01-2010 14:30,840,2083,$160.00,Swipe Transaction,27092,San Mateo,CA,94403,4829,
7477835,01-01-2010 14:32,1718,5144,$52.32,Online Transaction,15143,ONLINE,,,4784,
7477842,01-01-2010 14:34,1213,3270,$70.00,Swipe Transaction,50867,Calistoga,CA,94515,5541,
7477849,01-01-2010 14:35,1973,2879,$37.48,Swipe Transaction,36778,Trenton,GA,30752,7538,
7477856,01-01-2010 14:37,1314,2911,$40.68,Online Transaction,41122,ONLINE,,,4784,
7477864,01-01-2010 14:39,1195,3309,$-110.00,Swipe Transaction,57133,Waianae,HI,96792,3730,
7477873,01-01-2010 14:41,1352,2403,$21.80,Swipe Transaction,63627,Traverse City,MI,49684,5813,
7477880,01-01-2010 14:42,1895,2119,$26.58,Online Transaction,18563,ONLINE,,,4121,
7477887,01-01-2010 14:44,514,2155,$40.24,Online Transaction,81759,ONLINE,,,7349,
7477896,01-01-2010 14:47,208,2426,$76.00,Swipe Transaction,43293,Bothell,WA,98021,5499,
7477902,01-01-2010 14:49,450,5176,$73.00,Swipe Transaction,50783,Newport News,VA,23606,5411,
7477909,01-01-2010 14:50,720,2516,$35.92,Swipe Transaction,81718,Detroit,MI,48209,7538,
7477917,01-01-2010 14:52,1439,235,$1.02,Swipe Transaction,14528,New Market,TN,37820,5499,
7477923,01-01-2010 14:53,1257,2457,$60.39,Swipe Transaction,22204,Mountlake Terrace,WA,98043,5541,
7477930,01-01-2010 14:55,912,3845,$7.05,Swipe Transaction,55416,Miami,FL,33186,5411,
7477937,01-01-2010 14:57,1902,4286,$11.01,Swipe Transaction,62913,Caldwell,OH,43724,5812,
7477944,01-01-2010 15:00,496,3428,$22.03,Swipe Transaction,45344,Mesquite,TX,75149,5813,
7477950,01-01-2010 15:01,1636,3338,$-65.00,Swipe Transaction,43293,Kansas City,MO,64125,5499,
7477960,01-01-2010 15:03,1135,4977,$23.93,Online Transaction,18563,ONLINE,,,4121,
7477970,01-01-2010 15:06,1385,3807,$160.00,Swipe Transaction,27092,Minneapolis,MN,55427,4829,
7477976,01-01-2010 15:08,976,3455,$112.19,Swipe Transaction,27601,Norwalk,CT,6854,7538,
7477983,01-01-2010 15:10,1636,3338,$65.00,Swipe Transaction,43293,Kansas City,MO,64125,5499,
7477989,01-01-2010 15:12,1758,3440,$0.07,Swipe Transaction,14528,Meridian,MS,39301,5499,
7477997,01-01-2010 15:14,1176,5003,$26.79,Online Transaction,39021,ONLINE,,,4784,
7478003,01-01-2010 15:15,1563,2054,$64.06,Swipe Transaction,75781,Los Angeles,CA,90004,5411,
7478011,01-01-2010 15:17,909,3719,$27.80,Swipe Transaction,56431,Olympia,WA,98516,5541,
7478018,01-01-2010 15:18,1940,3859,$8.09,Swipe Transaction,51952,Corona,NY,11368,5812,
7478026,01-01-2010 15:20,211,3739,$2.22,Swipe Transaction,14528,Lake Havasu City,AZ,86404,5499,
7478032,01-01-2010 15:22,92,2802,$7.46,Swipe Transaction,22938,Sioux Falls,SD,57110,5812,
7478039,01-01-2010 15:23,432,4301,$235.37,Swipe Transaction,39991,Lincoln Park,MI,48146,3771,
7478045,01-01-2010 15:24,1214,5508,$84.39,Swipe Transaction,43293,Foxboro,MA,2035,5499,
7478052,01-01-2010 15:25,1121,5817,$12.74,Swipe Transaction,60569,Aynor,SC,29511,5300,
7478059,01-01-2010 15:29,1269,4239,$66.00,Swipe Transaction,59935,Chicago,IL,60616,5499,
7478065,01-01-2010 15:31,1302,5464,$68.64,Swipe Transaction,79927,Lenoir,NC,28645,5912,
7478071,01-01-2010 15:34,1463,5499,$120.00,Swipe Transaction,27092,Newburgh,NY,12550,4829,
7478079,01-01-2010 15:35,1520,3329,$38.30,Swipe Transaction,46284,San Francisco,CA,94112,5411,
7478086,01-01-2010 15:37,557,5570,$13.91,Online Transaction,15143,ONLINE,,,4784,
7478093,01-01-2010 15:38,979,5421,$-273.00,Swipe Transaction,52923,Brockport,NY,14420,3504,
7478099,01-01-2010 15:39,1752,3880,$-71.00,Swipe Transaction,22204,Abbeville,LA,70510,5541,
7478106,01-01-2010 15:43,511,1038,$14.81,Online Transaction,16798,ONLINE,,,4121,
7478112,01-01-2010 15:44,176,2603,$94.07,Swipe Transaction,22465,Atlanta,GA,30317,7538,
7478119,01-01-2010 15:46,320,3384,$-79.00,Swipe Transaction,59935,Tucson,AZ,85710,5499,
7478125,01-01-2010 15:48,1559,2920,$28.64,Swipe Transaction,1770,Acworth,GA,30101,5912,
7478132,01-01-2010 15:50,1776,4938,$43.58,Swipe Transaction,61195,Nashport,OH,43830,5541,
7478139,01-01-2010 15:52,476,1070,$-93.00,Swipe Transaction,22204,Alburtis,PA,18011,5541,
7478146,01-01-2010 15:53,1752,3880,$71.00,Swipe Transaction,22204,Abbeville,LA,70510,5541,
7478153,01-01-2010 15:55,1668,4185,$41.37,Swipe Transaction,26810,Danville,NH,3819,5541,
7478159,01-01-2010 15:57,875,193,$13.12,Swipe Transaction,75936,Tuscaloosa,AL,35405,5814,
7478166,01-01-2010 15:57,1236,5351,$25.57,Swipe Transaction,13932,Colorado Springs,CO,80913,5651,
7478172,01-01-2010 15:58,1538,3206,$36.07,Swipe Transaction,50517,Green Lane,PA,18054,4121,
7478179,01-01-2010 16:00,954,2220,$14.02,Swipe Transaction,51238,Riverside,CA,92505,5310,
7478186,01-01-2010 16:01,1976,1171,$492.52,Swipe Transaction,51593,Hampstead,MD,21074,7995,
7478198,01-01-2010 16:05,879,2192,$9.14,Swipe Transaction,61195,Brownsville,TX,78521,5541,
7478207,01-01-2010 16:09,113,5041,$19.82,Swipe Transaction,96964,North Richland Hills,TX,76180,5947,
7478215,01-01-2010 16:11,152,2848,$101.62,Swipe Transaction,75781,Russellville,AL,35653,5411,Insufficient Balance
7478223,01-01-2010 16:12,1475,1177,$2.57,Swipe Transaction,14528,Ewa Beach,HI,96706,5499,
7478229,01-01-2010 16:14,1100,5079,$169.50,Swipe Transaction,48919,Miller Place,NY,11764,5311,
7478238,01-01-2010 16:16,1817,2530,$27.80,Online Transaction,18563,ONLINE,,,4121,
7478245,01-01-2010 16:19,96,3773,$86.00,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
7478253,01-01-2010 16:20,452,4249,$43.66,Online Transaction,41122,ONLINE,,,4784,
7478259,01-01-2010 16:21,1226,4159,$83.40,Swipe Transaction,60569,West Linn,OR,97068,5300,
7478265,01-01-2010 16:22,837,160,$47.79,Swipe Transaction,31295,Quincy,MA,2169,5310,
7478273,01-01-2010 16:24,872,4132,$100.00,Swipe Transaction,27092,Maywood,IL,60153,4829,
7478280,01-01-2010 16:26,32,3850,$26.21,Online Transaction,39021,ONLINE,,,4784,
7478290,01-01-2010 16:29,1173,3214,$120.00,Swipe Transaction,27092,Gillette,WY,82716,4829,
7478299,01-01-2010 16:31,114,3398,$27.86,Online Transaction,15143,ONLINE,,,4784,
7478306,01-01-2010 16:32,1344,1027,$35.71,Swipe Transaction,43293,Utica,MI,48315,5499,
7478312,01-01-2010 16:33,704,2168,$254.90,Swipe Transaction,20916,Mount Vernon,NY,10550,5651,
7478319,01-01-2010 16:35,96,5175,$109.43,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
7478325,01-01-2010 16:36,150,2852,$142.63,Swipe Transaction,61195,Lorton,VA,22079,5541,Insufficient Balance
7478331,01-01-2010 16:37,1718,4706,$13.35,Swipe Transaction,55049,West Covina,CA,91792,5921,
7478337,01-01-2010 16:38,1956,1125,$20.00,Swipe Transaction,27092,Corona,CA,92880,4829,
7478345,01-01-2010 16:40,1857,5089,$23.78,Swipe Transaction,97974,Florham Park,NJ,7932,5812,
7478351,01-01-2010 16:41,1880,2014,$46.41,Swipe Transaction,75781,Milwaukee,WI,53212,5411,
7478360,01-01-2010 16:43,1538,3206,$-473.00,Swipe Transaction,80353,Green Lane,PA,18054,7011,
7478366,01-01-2010 16:44,1341,1008,$28.19,Online Transaction,39021,ONLINE,,,4784,
7478373,01-01-2010 16:45,1567,2916,$-58.00,Swipe Transaction,28395,Vestal,NY,13850,5541,
7478379,01-01-2010 16:47,1874,5789,$55.41,Swipe Transaction,31883,Atlantic City,NJ,8401,7995,
7478386,01-01-2010 16:48,1944,33,$16.76,Swipe Transaction,50783,North Royalton,OH,44133,5411,
7478394,01-01-2010 16:50,1567,2916,$58.00,Swipe Transaction,28395,Vestal,NY,13850,5541,
7478401,01-01-2010 16:52,275,3911,$152.57,Swipe Transaction,49637,Susanville,CA,96130,3509,
7478408,01-01-2010 16:55,885,5852,$80.00,Swipe Transaction,27092,Springfield,MO,65802,4829,
7478418,01-01-2010 16:57,1448,4685,$18.19,Online Transaction,39021,ONLINE,,,4784,
7478426,01-01-2010 16:59,1344,1027,$96.00,Swipe Transaction,43293,Utica,MI,48315,5499,
7478432,01-01-2010 17:00,1564,4240,$121.17,Online Transaction,50292,ONLINE,,,7801,
7478438,01-01-2010 17:02,1432,4958,$4.97,Swipe Transaction,80397,Lake Hopatcong,NJ,7849,5812,
7478445,01-01-2010 17:05,509,3446,$122.83,Swipe Transaction,54850,Huntington,WV,25705,4814,
7478452,01-01-2010 17:08,913,5899,$44.82,Swipe Transaction,24823,Kissimmee,FL,34743,7538,
7478459,01-01-2010 17:11,1896,4974,$1.96,Swipe Transaction,436,Monroe,MI,48161,5812,
7478465,01-01-2010 17:13,1487,4946,$23.91,Swipe Transaction,19756,West Sunbury,PA,16061,7832,
7478474,01-01-2010 17:15,1618,3031,$67.32,Swipe Transaction,50783,Mount Vernon,NY,10552,5411,
7478482,01-01-2010 17:21,580,5109,$2.42,Swipe Transaction,25887,Celina,OH,45822,5814,
7478489,01-01-2010 17:24,987,4146,$27.75,Online Transaction,39021,ONLINE,,,4784,
7478495,01-01-2010 17:26,52,4976,$73.13,Swipe Transaction,91128,Pleasant Valley,NY,12569,5411,
7478502,01-01-2010 17:29,895,217,$80.00,Swipe Transaction,27092,Fontana,CA,92336,4829,
7478509,01-01-2010 17:33,1448,5907,$108.38,Online Transaction,52100,ONLINE,,,7801,
7478515,01-01-2010 17:35,366,5846,$22.99,Online Transaction,16798,ONLINE,,,4121,
7478522,01-01-2010 17:37,1916,3258,$17.25,Swipe Transaction,87593,Quincy,FL,32352,5411,
7478529,01-01-2010 17:40,1103,2895,$27.71,Swipe Transaction,76199,Hayden,ID,83835,5813,
7478536,01-01-2010 17:42,154,5393,$-62.00,Swipe Transaction,43293,Fayetteville,NC,28312,5499,
7478543,01-01-2010 17:44,1127,4641,$26.98,Online Transaction,50404,ONLINE,,,4784,
7478549,01-01-2010 17:46,1313,4183,$53.33,Swipe Transaction,12639,Russellton,PA,15076,5300,
7478556,01-01-2010 17:48,987,5090,$16.97,Online Transaction,39021,ONLINE,,,4784,
7478564,01-01-2010 17:51,1638,4296,$31.58,Swipe Transaction,94076,Lakeville,MN,55044,5812,
7478571,01-01-2010 17:53,1344,1027,$-97.00,Swipe Transaction,61195,Sterling Heights,MI,48313,5541,
7478577,01-01-2010 17:55,1546,245,$46.73,Swipe Transaction,23481,Concord,NH,3301,5812,
7478585,01-01-2010 17:58,832,2948,$20.12,Online Transaction,16798,ONLINE,,,4121,
7478592,01-01-2010 18:00,1610,5879,$85.00,Swipe Transaction,43293,Jackson,MS,39289,5499,
7478599,01-01-2010 18:04,24,2827,$39.63,Swipe Transaction,20884,Rockford,IL,61114,5812,
7478605,01-01-2010 18:05,1808,1184,$47.87,Swipe Transaction,87625,Midland,TX,79701,5812,
7478611,01-01-2010 18:07,976,4501,$21.32,Swipe Transaction,8168,Norwalk,CT,6854,5921,
7478619,01-01-2010 18:11,1677,4969,$53.19,Swipe Transaction,75936,Lubbock,TX,79414,5814,
7478626,01-01-2010 18:14,1198,2804,$46.36,Online Transaction,41122,ONLINE,,,4784,
7478633,01-01-2010 18:17,909,3719,$49.45,Swipe Transaction,28644,Olympia,WA,98516,5812,
7478640,01-01-2010 18:19,1422,4983,$27.15,Swipe Transaction,30055,Apex,NC,27502,7832,
7478646,01-01-2010 18:21,1456,2211,$43.81,Swipe Transaction,15382,Louisville,MS,39339,5812,
7478652,01-01-2010 18:24,1341,4098,$34.30,Swipe Transaction,69972,Columbia City,IN,46725,5814,
7478658,01-01-2010 18:26,379,3881,$21.67,Swipe Transaction,16851,Mobile,AL,36693,5813,
7478666,01-01-2010 18:31,1448,5907,$116.17,Swipe Transaction,42636,Hallandale,FL,33009,7802,
7478675,01-01-2010 18:33,1765,2913,$48.54,Swipe Transaction,32175,Thomson,GA,30824,7538,
7478684,01-01-2010 18:36,782,2216,$8.29,Swipe Transaction,44682,Defiance,OH,43512,5813,
7478691,01-01-2010 18:37,104,4205,$50.35,Swipe Transaction,75936,Grand Prairie,TX,75050,5814,
7478698,01-01-2010 18:38,1242,5102,$110.08,Swipe Transaction,75781,Chicago,IL,60625,5411,
7478707,01-01-2010 18:40,1147,2042,$7.47,Swipe Transaction,50783,New Brunswick,NJ,8901,5411,
7478716,01-01-2010 18:44,1147,2042,$12.29,Swipe Transaction,22204,Whitehouse Station,NJ,8889,5541,
7478722,01-01-2010 18:46,821,5880,$30.09,Swipe Transaction,98648,Houston,TX,77012,5814,
7478729,01-01-2010 18:47,1746,3687,$57.56,Swipe Transaction,22938,Little Neck,NY,11363,5812,
7478735,01-01-2010 18:50,997,5046,$50.06,Online Transaction,16798,ONLINE,,,4121,
7478741,01-01-2010 18:51,819,3245,$40.71,Swipe Transaction,75936,Pittsburgh,PA,15224,5814,
7478751,01-01-2010 18:55,190,2496,$27.47,Swipe Transaction,82585,Waukegan,IL,60085,7832,
7478757,01-01-2010 18:56,1412,3436,$42.07,Swipe Transaction,96811,Bowling Green,KY,42103,5812,
7478764,01-01-2010 19:00,121,5952,$37.68,Swipe Transaction,99910,Menasha,WI,54952,5193,
7478770,01-01-2010 19:04,942,4973,$77.90,Swipe Transaction,35451,Prairieville,LA,70769,5812,
7478776,01-01-2010 19:06,526,5917,$17.49,Online Transaction,16798,ONLINE,,,4121,
7478786,01-01-2010 19:10,592,3659,$21.50,Swipe Transaction,22204,Hendersonville,NC,28792,5541,
7478794,01-01-2010 19:13,1772,56,$9.30,Swipe Transaction,20561,El Monte,CA,91731,5912,
7478800,01-01-2010 19:14,1485,5029,$1.24,Swipe Transaction,88646,Van Alstyne,TX,75495,5812,
7478806,01-01-2010 19:16,487,2024,$65.07,Swipe Transaction,69972,Albany,NY,12203,5814,
7478812,01-01-2010 19:17,1559,5797,$48.17,Swipe Transaction,55060,Acworth,GA,30101,5812,
7478818,01-01-2010 19:20,1987,3668,$68.82,Swipe Transaction,77246,Bell Gardens,CA,90201,5300,
7478826,01-01-2010 19:24,674,5348,$13.99,Swipe Transaction,99539,San Diego,CA,92105,5813,
7478833,01-01-2010 19:28,17,4962,$23.94,Swipe Transaction,78454,Hickory,NC,28602,5812,
7478841,01-01-2010 19:32,729,2217,$56.00,Swipe Transaction,59935,Frankfort,IN,46041,5499,
7478847,01-01-2010 19:34,1155,2997,$94.48,Swipe Transaction,84668,Rio Rico,AZ,85648,4900,
7478853,01-01-2010 19:36,52,4976,$47.53,Swipe Transaction,25717,Salt Point,NY,12578,5812,
7478859,01-01-2010 19:37,1236,5815,$25.17,Swipe Transaction,45926,Colorado Springs,CO,80915,5814,
7478866,01-01-2010 19:40,28,2568,$35.11,Swipe Transaction,98783,Woodbridge,VA,22192,7832,Bad PIN
7478874,01-01-2010 19:42,1140,2845,$10.40,Swipe Transaction,75936,Lawrence,KS,66049,5814,
7478882,01-01-2010 19:47,1541,228,$21.15,Swipe Transaction,86008,Clinton,TN,37716,5812,
